ExtractDate,ItemCount,ReturnCode,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,Longitude,Latitude,AddressLine1
17/08/2013,4378,Success,19148,06/00368/COM,Albert's Store,Retailers - other,4613,413 Hawthorn Street,Glasgow,G22 6EN,Improvement Required,fhis_improvement_required_en-GB,17/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.243484,55.887127,
17/08/2013,4378,Success,123783,52190/0405/0/000,Albion Hotel,Hotel/bed & breakfast/guest house,7842,405 North Woodside Road,Glasgow,G20 6NN,Pass,fhis_pass_en-GB,18/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.277844,55.874749,
17/08/2013,4378,Success,360864,36500/0320/A/000,Albion Sports And Social Club,Restaurant/Cafe/Canteen,1,320 Halley Street,Glasgow,G13 4DJ,Pass,fhis_pass_en-GB,27/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.378986,55.891898,
17/08/2013,4378,Success,134675,68174/0380/0/000,ALDI,Retailers - supermarkets/hypermarkets,7840,380 Hillhead Road,Glasgow,G21 3PE,Pass,fhis_pass_en-GB,06/09/2007,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.198994,55.897834,
17/08/2013,4378,Success,22736,07/00289/COM,Aldi Stores,Retailers - supermarkets/hypermarkets,7840,132 High Street,Glasgow,G1 1PQ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,09/08/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.240639,55.859129,
17/08/2013,4378,Success,30924,09/00325/COM,Aldi Stores Limited,Retailers - supermarkets/hypermarkets,7840,4 Knightscliffe Avenue,Glasgow,G13 2TG,Pass,fhis_pass_en-GB,18/08/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.334663,55.89423,
17/08/2013,4378,Success,129222,59720/0246/0/000,Alex Taylor,Retailers - other,4613,246 Smithycroft Road,Glasgow,G33 2QZ,Pass,fhis_pass_en-GB,27/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.186426,55.870611,
17/08/2013,4378,Success,53579,12070/0320/0/000,Alexander Thomson Hotel,Hotel/bed & breakfast/guest house,7842,320 Argyle Street,Glasgow,G2 8LY,Pass,fhis_pass_en-GB,23/01/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.261711,55.859031,
17/08/2013,4378,Success,95624,28620/0470/0/000,Alexandra Bar,Pub/bar/nightclub,7843,470 Duke Street,Glasgow,G31 1QN,Pass,fhis_pass_en-GB,19/04/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.215535,55.85829,
17/08/2013,4378,Success,97306,30120/0332/0/000,Alexandra Court Nursing Home,Hospitals/Childcare/Caring Premises,5,332 Edinburgh Road,Glasgow,G33 2PH,Pass,fhis_pass_en-GB,14/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.191022,55.861965,
17/08/2013,4378,Success,54059,12180/0136/0/000,Alexandra Parade Primary,School/college/university,7845,136 Armadale Street,Glasgow,G31 2TL,Pass,fhis_pass_en-GB,22/03/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.215819,55.863282,
17/08/2013,4378,Success,133347,65960/0146/0/000,Alfredo's Bar,Pub/bar/nightclub,7843,146 West Nile Street,Glasgow,G1 2RQ,Pass,fhis_pass_en-GB,28/05/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.253893,55.863929,
17/08/2013,4378,Success,44060,10710/0252/0/000,Al-Hamra Foodstore,Retailers - other,4613,252 Albert Drive,Glasgow,G41 2NL,Pass,fhis_pass_en-GB,22/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.274435,55.842691,
17/08/2013,4378,Success,129064,59460/0129/0/000,Ali Brothers,Retailers - other,4613,129 Sinclair Drive,Glasgow,G42 9SN,Improvement Required,fhis_improvement_required_en-GB,10/05/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.268821,55.823939,
17/08/2013,4378,Success,100225,32100/0199/0/000,Ali Newsagent,Retailers - other,4613,199 Firhill Road,Glasgow,G20 7SD,Pass,fhis_pass_en-GB,04/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.272213,55.883167,
17/08/2013,4378,Success,125745,54310/0707/0/000,Alim's Newsagents,Retailers - other,4613,707 Pollokshaws Road,Glasgow,G41 2AA,Improvement Required,fhis_improvement_required_en-GB,03/03/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.270716,55.835902,
17/08/2013,4378,Success,36414,10/01076/COM,Ali's Fast Food,Takeaway/sandwich shop,7844,17 Hyndland Street,Glasgow,G11 5QE,Improvement Required,fhis_improvement_required_en-GB,31/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.30288,55.871255,
17/08/2013,4378,Success,51111,11420/0019/0/000,Ali's Newsagent,Retailers - other,4613,19 Apsley Street,Glasgow,G11 7ST,Pass,fhis_pass_en-GB,09/12/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.315318,55.87156,
17/08/2013,4378,Success,15129,05/00113/COM,Ali's Takeaway,Takeaway/sandwich shop,7844,887 Shettleston Road,Glasgow,G32 7NT,Pass,fhis_pass_en-GB,02/02/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.173899,55.852113,
17/08/2013,4378,Success,66160,14890/0250/0/000,Alishan Tandoori,Restaurant/Cafe/Canteen,1,250 Battlefield Road,Glasgow,G42 9HU,Pass,fhis_pass_en-GB,24/01/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.262139,55.824889,
17/08/2013,4378,Success,126648,55750/0094/0/000,Alive And Kicking Project,Other catering premises,7841,94 Red Road,Glasgow,G21 4PH,Pass,fhis_pass_en-GB,22/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.211137,55.881008,
17/08/2013,4378,Success,89012,23620/0290/0/000,Aliyans Indian Take Away,Takeaway/sandwich shop,7844,290 Corkerhill Road,Glasgow,G52 1TQ,Pass,fhis_pass_en-GB,20/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.335192,55.838613,
17/08/2013,4378,Success,129957,60990/0072/3/000,All Bar One,Pub/bar/nightclub,7843,72 St Vincent Street,Glasgow,G2 5TS,Pass,fhis_pass_en-GB,29/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.254376,55.861512,
17/08/2013,4378,Success,49065,11/00908/COM,All In One,Restaurant/Cafe/Canteen,1,12 Marne Street,Glasgow,G31 2TD,Pass,fhis_pass_en-GB,05/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.212686,55.8627,
17/08/2013,4378,Success,127979,57670/0299/0/000,All Saints Secondary School,School/college/university,7845,299 Ryehill Road,Glasgow,G21 3EN,Pass,fhis_pass_en-GB,31/10/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.200987,55.885288,
17/08/2013,4378,Success,15468,05/00242/COM,Alla Turca Restuarant,Restaurant/Cafe/Canteen,1,192 Pitt Street,Glasgow,G2 4DY,Pass,fhis_pass_en-GB,13/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.26452,55.865289,
17/08/2013,4378,Success,93589,26960/0080/0/000,"Allander Court Care Home, Four Seasons Health Care",Hospitals/Childcare/Caring Premises,5,80 Denmark Street,Glasgow,G22 5SR,Pass,fhis_pass_en-GB,08/11/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.251613,55.883348,
17/08/2013,4378,Success,104009,35220/0200/0/000,Allied Bakeries Scotland,Restaurant/Cafe/Canteen,1,200 Glentanar Road,Glasgow,G22 7XS,Pass,fhis_pass_en-GB,11/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.259779,55.895646,
17/08/2013,4378,Success,116807,46010/1780/0/000,Allied Distillers Canteen,Restaurant/Cafe/Canteen,1,1780 London Road,Glasgow,G32 8XA,Pass,fhis_pass_en-GB,19/10/2005,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.192206,55.838729,
17/08/2013,4378,Success,125748,54310/0722/0/000,Allison Arms,Pub/bar/nightclub,7843,722 Pollokshaws Road,Glasgow,G41 2AD,Pass,fhis_pass_en-GB,16/02/2005,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.26991,55.83687,
17/08/2013,4378,Success,49180,11/01085/COM,Ally G's,Takeaway/sandwich shop,7844,758 Anniesland Road,Glasgow,G14 0YU,Pass,fhis_pass_en-GB,16/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.359869,55.886298,
17/08/2013,4378,Success,26837,08/00561/COM,Ally's,Retailers - other,4613,599 Gallowgate,Glasgow,G40 2PF,Improvement Required,fhis_improvement_required_en-GB,01/04/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.219966,55.845969,
17/08/2013,4378,Success,460441,12/00904/COM,Ally's Fish And Chips,Takeaway/sandwich shop,7844,591 Gallowgate,Glasgow,G40 2PE,Awaiting Inspection,fhis_awaiting_inspection_en-GB,25/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.222622,55.855079,
17/08/2013,4378,Success,31217,09/00648/COM,Ally's Store,Retailers - other,4613,147 Crossloan Road,Glasgow,G51 3NR,Pass,fhis_pass_en-GB,30/03/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.321496,55.859365,
17/08/2013,4378,Success,548299,13/00354/COM,Almi's Coffee Shop,Restaurant/Cafe/Canteen,1,600 Eglinton Street,Glasgow,G5 9RR,Awaiting Inspection,fhis_awaiting_inspection_en-GB,13/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.262232,55.844633,
17/08/2013,4378,Success,19291,06/00432/COM,Almond Court Care Home,Hospitals/Childcare/Caring Premises,5,15 Drumchapel Place,Glasgow,G15 6BN,Pass,fhis_pass_en-GB,18/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.356885,55.905661,
17/08/2013,4378,Success,94809,27970/0005/0/000,Almond View Nursing Home,Hospitals/Childcare/Caring Premises,5,5 Drumchapel Place,Glasgow,G15 6BN,Improvement Required,fhis_improvement_required_en-GB,05/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.356885,55.905661,
17/08/2013,4378,Success,28971,09/00042/COM,Alpen Lodge,Pub/bar/nightclub,7843,25 Hope Street,Glasgow,G2 6AB,Pass,fhis_pass_en-GB,15/01/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.259765,55.859094,
17/08/2013,4378,Success,511143,13/00130/COM,Al's Diner,Restaurant/Cafe/Canteen,1,70 Cathedral Street,Glasgow,G4 0RN,Awaiting Inspection,fhis_awaiting_inspection_en-GB,26/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,,,
17/08/2013,4378,Success,31316,09/00784/COM,Alvaros,Takeaway/sandwich shop,7844,941 Edinburgh Road,Glasgow,G33 3QE,Pass,fhis_pass_en-GB,25/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.161188,55.877654,
17/08/2013,4378,Success,124614,53120/0081/0/000,Alzheimer Scotland Gorbals Project,Other catering premises,7841,81 Oxford Street,Glasgow,G5 9EP,Pass,fhis_pass_en-GB,10/06/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.256128,55.853139,
17/08/2013,4378,Success,112551,41730/0351/0/000,Alzheimer Scotland Younger Persons Project,Other catering premises,7841,351 Kilmarnock Road,Glasgow,G43 2DS,Pass,fhis_pass_en-GB,08/05/2008,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.28628,55.822447,
17/08/2013,4378,Success,112421,41630/0016/3/001,AM PM,Restaurant/Cafe/Canteen,1,10 Killermont Street,Glasgow,G2 3NW,Pass,fhis_pass_en-GB,03/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.25203,55.865428,Kiosk
17/08/2013,4378,Success,29801,09/00113/COM,Amadeus Guest House,Hotel/bed & breakfast/guest house,7842,411 North Woodside Road,Glasgow,G20 6NN,Pass,fhis_pass_en-GB,30/10/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.277844,55.874749,
17/08/2013,4378,Success,133348,65960/0148/0/000,Amalfi Pizzeria,Restaurant/Cafe/Canteen,1,148 West Nile Street,Glasgow,G1 2RQ,Pass,fhis_pass_en-GB,14/02/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.253893,55.863929,
17/08/2013,4378,Success,19637,06/00628/COM,Amarone,Restaurant/Cafe/Canteen,1,4 Nelson Mandela Place,Glasgow,,Pass,fhis_pass_en-GB,09/07/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.2535556,55.86203936,
17/08/2013,4378,Success,568571,13/00558/COM,Amateur Football Association,Restaurant/Cafe/Canteen,1,34 Bridge Street,Glasgow,G5 9HU,Improvement Required,fhis_improvement_required_en-GB,04/07/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.259031,55.853338,
17/08/2013,4378,Success,111298,40770/0007/0/000,Ambassador Hotel,Hotel/bed & breakfast/guest house,7842,7 Kelvin Drive,Glasgow,G20 8QG,Pass,fhis_pass_en-GB,23/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.286422,55.880342,
17/08/2013,4378,Success,94819,27980/0016/0/000,Amber Chinese Take-Away,Takeaway/sandwich shop,7844,16 Drumchapel Road,Glasgow,G15 6QE,Improvement Required,fhis_improvement_required_en-GB,04/07/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.36287,55.905933,
17/08/2013,4378,Success,133364,65990/0050/0/000,Amber Regent,Restaurant/Cafe/Canteen,1,50 West Regent Street,Glasgow,G2 2RA,Pass,fhis_pass_en-GB,22/02/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.256413,55.86329,
17/08/2013,4378,Success,30936,09/00330/COM,Amber Restaurant,Restaurant/Cafe/Canteen,1,132 Byres Road,Glasgow,G12 8TD,Pass,fhis_pass_en-GB,05/10/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.295156,55.873646,
17/08/2013,4378,Success,480311,12/00991/COM,Amber's Cafe,Restaurant/Cafe/Canteen,1,18 Balmore Road,Glasgow,G22 6RN,Awaiting Inspection,fhis_awaiting_inspection_en-GB,03/12/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.255088,55.884273,
17/08/2013,4378,Success,444462,12/00700/COM,Americandy,Retailers - other,4613,15 Queen Street,Glasgow,G1 3ED,Awaiting Inspection,fhis_awaiting_inspection_en-GB,13/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.253364,55.858385,
17/08/2013,4378,Success,548304,13/00410/COM,Amir's Convenience Store,Retailers - other,4613,1052 Tollcross Road,Glasgow,G32 8UN,Awaiting Inspection,fhis_awaiting_inspection_en-GB,13/05/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.172486,55.843393,
17/08/2013,4378,Success,31320,09/00789/COM,Amore Ristorante,Restaurant/Cafe/Canteen,1,30 Ingram Street,Glasgow,G1 1EZ,Improvement Required,fhis_improvement_required_en-GB,01/07/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.242543,55.859445,
17/08/2013,4378,Success,45671,11/00020/COM,Amros Tandoori,Restaurant/Cafe/Canteen,1,1228 Royston Road,Glasgow,G33 1EX,Improvement Required,fhis_improvement_required_en-GB,19/06/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.193152,55.878212,
17/08/2013,4378,Success,31211,09/00630/COM,AMT Coffee,Restaurant/Cafe/Canteen,1,79 Gordon Street,Glasgow,G1 3SQ,Pass,fhis_pass_en-GB,16/09/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.258211,55.859302,Unit 27
17/08/2013,4378,Success,102350,33920/0038/3/010,Amt Expresso (Queen St Station),Restaurant/Cafe/Canteen,1,38 George Square,Glasgow,G1 2AF,Pass,fhis_pass_en-GB,15/09/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.251204,55.862487,A M T Espresso Kiosk
17/08/2013,4378,Success,30935,09/00329/COM,An Clachan Cafe Ltd,Restaurant/Cafe/Canteen,1,5 La Belle Place,Glasgow,G3 7LH,Pass,fhis_pass_en-GB,12/03/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.27954,55.866593,Basement
17/08/2013,4378,Success,132673,64780/0531/0/000,Anarkali Restaurant,Restaurant/Cafe/Canteen,1,531 Victoria Road,Glasgow,G42 8BH,Pass,fhis_pass_en-GB,26/09/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.265291,55.83407,
17/08/2013,4378,Success,48041,11/00205/COM,Anatolia,Restaurant/Cafe/Canteen,1,140 St Vincent Street,Glasgow,G2 5LA,Pass,fhis_pass_en-GB,28/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.25852,55.861876,
17/08/2013,4378,Success,101493,33200/1401/0/000,Anchor Bar,Pub/bar/nightclub,7843,1401 Gallowgate,Glasgow,G31 4EX,Improvement Required,fhis_improvement_required_en-GB,25/03/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.198747,55.851896,
17/08/2013,4378,Success,507922,13/00118/COM,Andell's Restauarnt And Tearoom,Restaurant/Cafe/Canteen,1,140 Sauchiehall Street,Glasgow,G2 3DH,Pass,fhis_pass_en-GB,04/02/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.258023,55.865157,Restaurant Units 6 7/23
17/08/2013,4378,Success,30846,09/00293/COM,Anderson,Retailers - other,4613,92 Queen Margaret Drive,Glasgow,G20 8NZ,Pass,fhis_pass_en-GB,16/06/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.284179,55.880546,
17/08/2013,4378,Success,31131,09/00499/COM,Anderson Catering,Restaurant/Cafe/Canteen,1,824 Anniesland Road,Glasgow,G14 0YF,Pass,fhis_pass_en-GB,07/06/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.362954,55.883911,
17/08/2013,4378,Success,29598,09/00094/COM,Andersons,Takeaway/sandwich shop,7844,37 Laverockhall Street,Glasgow,G21 4AE,Pass,fhis_pass_en-GB,01/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.229012,55.877091,
17/08/2013,4378,Success,79745,19220/0190/0/000,Anderson's,Retailers - other,4613,190 Byres Road,Glasgow,G12 8SN,Pass,fhis_pass_en-GB,10/06/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.293818,55.874803,
17/08/2013,4378,Success,53583,12070/0759/0/000,Anderston Kelvingrove Church,Other catering premises,7841,759 Argyle Street,Glasgow,G3 8DS,Pass,fhis_pass_en-GB,28/09/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.275118,55.861759,Church House
17/08/2013,4378,Success,125860,54470/0007/0/000,Anderston Primary,School/college/university,7845,7 Port Street,Glasgow,G3 8HY,Pass,fhis_pass_en-GB,16/01/2009,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.276679,55.861398,
17/08/2013,4378,Success,104713,35770/1601/0/000,Andrew Gillespie Butchers,Manufacturers/packers,7839,1601 Great Western Road,Glasgow,G13 1LT,Pass,fhis_pass_en-GB,31/01/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.324582,55.889613,
17/08/2013,4378,Success,118060,47390/0271/0/000,Andy's Carry Out,Takeaway/sandwich shop,7844,271 Maryhill Road,Glasgow,G20 7YA,Pass,fhis_pass_en-GB,06/06/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.271257,55.875833,
17/08/2013,4378,Success,30723,09/00255/COM,Andy's Market Butchers,Retailers - other,4613,1201 Duke Street,Glasgow,G31 5NZ,Pass,fhis_pass_en-GB,16/03/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.195897,55.853501,Unit A5
17/08/2013,4378,Success,15464,05/00241/COM,Angel Cakes @ Gillians,Manufacturers/packers,7839,2337 Dumbarton Road,Glasgow,G14 0NN,Pass,fhis_pass_en-GB,27/08/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.377944,55.887676,
17/08/2013,4378,Success,30346,09/00182/COM,Angie's Bar,Pub/bar/nightclub,7843,215 Barlanark Road,Glasgow,G33 4PF,Pass,fhis_pass_en-GB,06/10/2008,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.135498,55.858348,
17/08/2013,4378,Success,34084,10/00088/COM,Anmol Spice,Takeaway/sandwich shop,7844,71 Old Castle Road,Glasgow,G44 5TG,Pass,fhis_pass_en-GB,07/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.257964,55.816491,
17/08/2013,4378,Success,31175,09/00567/COM,Anndora's,Takeaway/sandwich shop,7844,29 Saracen Street,Glasgow,G22 5HT,Awaiting Inspection,fhis_awaiting_inspection_en-GB,23/05/2011,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.25528,55.879308,Unit 4
17/08/2013,4378,Success,315985,32400/0183/0/000,Anne's Snack Bar,Restaurant/Cafe/Canteen,1,183 Fordneuk Street,Glasgow,G40 3SA,Pass,fhis_pass_en-GB,10/04/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.218836,55.849486,
17/08/2013,4378,Success,19504,06/00557/COM,Annie Millar's,Pub/bar/nightclub,7843,39 Ropework Lane,Glasgow,G1 4HU,Pass,fhis_pass_en-GB,24/05/2010,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.251399,55.855356,
17/08/2013,4378,Success,18194,06/00086/COM,Annie's,Takeaway/sandwich shop,7844,3 Glasgow Road,Glasgow,G69 6JS,Pass,fhis_pass_en-GB,10/08/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.115037,55.849975,
17/08/2013,4378,Success,406808,12/00525/COM,Annies Snacks,Takeaway/sandwich shop,7844,1857 Maryhill Road,Glasgow,G20 0DE,Awaiting Inspection,fhis_awaiting_inspection_en-GB,14/06/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.298701,55.895473,
17/08/2013,4378,Success,104714,35770/1611/0/000,Anniesland News/Food To Go,Retailers - other,4613,1611 Great Western Road,Glasgow,G13 1LT,Pass,fhis_pass_en-GB,13/11/2012,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.324582,55.889613,
17/08/2013,4378,Success,18000,06/00057/COM,Ann's Fry,Takeaway/sandwich shop,7844,196 Crown Street,Glasgow,G5 9ZR,Pass,fhis_pass_en-GB,19/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.251276,55.848537,
17/08/2013,4378,Success,49131,11/01011/COM,Another Piece,Restaurant/Cafe/Canteen,1,387 Great Western Road,Glasgow,G4 9HY,Pass,fhis_pass_en-GB,05/04/2013,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,-4.277598,55.873819,
